10ul aunr-dna2-200ul h2o,,20uL-2M NaCl,,10uL BP 2,,20uL BP2,,10uL 2M NaCl,,20uL 2M NaCl,,20uL 2M NaCl,,30uL 2M NaCl,,10uL BP2,,30mins - rt,,50 p1,,50 p2,,50 p3,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
459,0.320358555935299,459,0.287226527705474,459,0.264816402389918,459,0.255440863829695,459,0.243557618939103,459,0.225337380300278,459,0.209091221129468,459,0.191585203306471,459,0.178335133690659,459,0.140688919348803,459,0.156452156982604,459,0.173822311603952,459,0.15770698690141
458,0.320722449334938,458,0.287309487549632,458,0.265059860048553,458,0.255789854278695,458,0.243822162588783,458,0.225541576180118,458,0.209397576982701,458,0.191681305210265,458,0.178393643736261,458,0.140758141392158,458,0.156624874338448,458,0.173940756976652,458,0.157820111920012
457,0.321305991799613,457,0.287958716315857,457,0.265685376021071,457,0.256253338805255,457,0.244424440181016,457,0.225902350908859,457,0.209810556295319,457,0.192065603353497,457,0.178928796625393,457,0.141126413432323,457,0.156923774878082,457,0.174379510272712,457,0.158009836488817
456,0.321861666876628,456,0.288443823804,456,0.266040502877273,456,0.25663303640249,456,0.244720207912244,456,0.226329678436042,456,0.21010973543669,456,0.192397749096946,456,0.179301030818191,456,0.141363463015893,456,0.157338371837173,456,0.174618672451908,456,0.158485946362609
455,0.322142896429965,455,0.288751021977479,455,0.266282545092578,455,0.256933684693956,455,0.245115075721799,455,0.226641943854158,455,0.210439965837623,455,0.192635952648081,455,0.17948225853023,455,0.141429171764647,455,0.157499165310653,455,0.174805428114979,455,0.158699015778911
454,0.322621502953725,454,0.289225628910509,454,0.266661167751461,454,0.257311215800932,454,0.245192007303388,454,0.226876213970365,454,0.210579930562623,454,0.192809314045683,454,0.179701851952589,454,0.141566679682986,454,0.157528183659175,454,0.174982736444484,454,0.158823146219179
453,0.323100474086401,453,0.289604679692096,453,0.267202110532438,453,0.257796573446641,453,0.245814379327724,453,0.227331021124303,453,0.211083714438186,453,0.193202447544509,453,0.180041520520136,453,0.14176507615634,453,0.157963319303171,453,0.17525009423978,453,0.159057101860633
452,0.323641898543431,452,0.290226646157041,452,0.267668737236116,452,0.258224627097151,452,0.246224891977522,452,0.227715237973156,452,0.211571229342779,452,0.193577260847019,452,0.180307385220445,452,0.142000177242844,452,0.158283826585257,452,0.175580790191356,452,0.159475012004893
451,0.324185391304936,451,0.290550825382538,451,0.267942199301405,451,0.2586456836304,451,0.246556778526235,451,0.227999751182627,451,0.211864836007685,451,0.19386238561539,451,0.180567410358168,451,0.142144940216471,451,0.158296460974637,451,0.175847779186921,451,0.159598130863368
450,0.324741894601253,450,0.291065401471388,450,0.268488151477415,450,0.259104001205405,450,0.247010919759846,450,0.228401641717034,450,0.212229528494276,450,0.194354829226754,450,0.180953185317359,450,0.142410644049416,450,0.158759229722055,450,0.176055680249628,450,0.159893923199568
449,0.32550610642057,449,0.291710037557359,449,0.269150330199936,449,0.259688605404474,449,0.247670610336565,449,0.228999166909071,449,0.212758382841622,449,0.19483100697226,449,0.181494648631253,449,0.142748279615677,449,0.159085141696949,449,0.176505010312905,449,0.160194446546875
448,0.325852166321983,448,0.292158520169539,448,0.269555104670005,448,0.260148685187691,448,0.247966398609853,448,0.229230367954162,448,0.212965413064022,448,0.195020740171902,448,0.181590705971845,448,0.142845740582525,448,0.159265707837482,448,0.176641801174856,448,0.160403337515934
447,0.326472536530542,447,0.292705021055541,447,0.270008794365672,447,0.260580149446865,447,0.248474903229079,447,0.229717301588054,447,0.213360519146356,447,0.195261726324444,447,0.1819388214732,447,0.14308678966216,447,0.159552714106833,447,0.176759423674748,447,0.160699941302612
446,0.327232186061186,446,0.293410595642454,446,0.270564495402696,446,0.261195037968455,446,0.24925867588588,446,0.230288662446027,446,0.213925108631319,446,0.195682027436049,446,0.182475723384257,446,0.143422178317575,446,0.159993700383374,446,0.1772791714188,446,0.161107544552543
445,0.327929159043297,445,0.293918947262464,445,0.271102254769896,445,0.261683906831023,445,0.249655163904513,445,0.230705887145776,445,0.21431303288569,445,0.196239496741089,445,0.182876922990053,445,0.143658718940956,445,0.160201296906586,445,0.177729652846804,445,0.161635699039172
444,0.328470657040063,444,0.294432177870154,444,0.271799894596029,444,0.262107054223744,444,0.250166157422145,444,0.231286222712466,444,0.214713950977867,444,0.196488729723885,444,0.183175194835488,444,0.143918680316655,444,0.160682702243105,444,0.177848038221069,444,0.161806395211399
443,0.329144379203406,443,0.294963986288859,443,0.272191741204896,443,0.262553452064067,443,0.250523883732954,443,0.231681767408371,443,0.215104067547339,443,0.196746331237171,443,0.183453332413796,443,0.143978610289343,443,0.161126338546494,443,0.178187937140095,443,0.162012379265069
442,0.329677358011818,442,0.295650078889165,442,0.272804625296338,442,0.263142246757225,442,0.251008078033246,442,0.232202077428347,442,0.215449724636266,442,0.197218332068737,442,0.183693475427818,442,0.144176921338844,442,0.161236380384739,442,0.178517130097282,442,0.162365797482813
441,0.330442168078345,441,0.2961543537313,441,0.273319132145901,441,0.263664712615508,441,0.251420391337105,441,0.232502368328738,441,0.215901524730896,441,0.197364456828025,441,0.184018565365523,441,0.144307651270479,441,0.161447049644055,441,0.178707952964046,441,0.162585634933701
440,0.331073683782633,440,0.296885250332156,440,0.273895186131114,440,0.264180673657026,440,0.25211993843396,440,0.232993340602376,440,0.216423495901199,440,0.198069922792873,440,0.184577843289018,440,0.14469646521848,440,0.161937618420868,440,0.179205087436511,440,0.162977719942442
439,0.331673728232174,439,0.297432806322832,439,0.274460317173485,439,0.264841456506209,439,0.252646068659677,439,0.233545672781642,439,0.217020157486222,439,0.198497735250335,439,0.184943579490049,439,0.144932110903987,439,0.162340479294957,439,0.179553134752566,439,0.163346893978503
438,0.332324453661789,438,0.29798244160594,438,0.274960603247008,438,0.265198372603387,438,0.253096425978946,438,0.233944213231682,438,0.217309787279981,438,0.198802843199781,438,0.185186768615427,438,0.14517236842209,438,0.162651585287071,438,0.179798845036841,438,0.163622386499259
437,0.332927595010083,437,0.298531537978519,437,0.275417733013045,437,0.265769476359791,437,0.253578810751102,437,0.234434065612941,437,0.217697628493787,437,0.199157299227807,437,0.18562552724547,437,0.145198838858412,437,0.162800575089308,437,0.17994944848107,437,0.164019525351891
436,0.333638491710587,436,0.299027524883381,436,0.276076541322418,436,0.266394056026605,436,0.254059408674415,436,0.234925271452326,436,0.218286501877956,436,0.199484547792003,436,0.185969226847162,436,0.145499782271093,436,0.163212643403031,436,0.180400552801494,436,0.164199283887587
435,0.334490131779122,435,0.299746397245592,435,0.27682031719658,435,0.266986408883087,435,0.254665220544971,435,0.235371321620816,435,0.218863663093242,435,0.200124724303904,435,0.186429255238663,435,0.145772870143636,435,0.163627631000885,435,0.180867044070722,435,0.164629056793296
434,0.334959540540387,434,0.30024775356829,434,0.277167666058927,434,0.267384618888219,434,0.255141852389904,434,0.235929406787618,434,0.219097632003331,434,0.200326063725761,434,0.186690665074116,434,0.145879378961215,434,0.163815984542038,434,0.180989390156649,434,0.164844594710359
433,0.335531040597383,433,0.300891941853595,433,0.277795126085985,433,0.267965419374701,433,0.255618355059515,433,0.236386126056198,433,0.219602944419492,433,0.200847188220237,433,0.187193720921304,433,0.146129474940462,433,0.164263174823785,433,0.181350504189765,433,0.165274060154664
432,0.336392581649111,432,0.301539238132763,432,0.278539887218684,432,0.268700083013579,432,0.256488677630609,432,0.237014224594143,432,0.220110091618625,432,0.201398695601571,432,0.187461649967902,432,0.146414491064687,432,0.164497282600113,432,0.181661887824405,432,0.165633593086476
431,0.337094579227726,431,0.302340013330568,431,0.278928270581545,431,0.269056289795925,431,0.256797548929058,431,0.237285003590953,431,0.220494937629557,431,0.201631387683323,431,0.187822124611125,431,0.146573611551445,431,0.164846108166215,431,0.182080090621821,431,0.165876936383067
430,0.337680614245691,430,0.302938432173346,430,0.279565918930517,430,0.269778060161555,430,0.257304006506756,430,0.23792040352767,430,0.220973848758132,430,0.202020020920042,430,0.188182579303717,430,0.146779753265556,430,0.165327579081525,430,0.182385458237084,430,0.16626426150056
429,0.338414405836135,429,0.303232565418332,429,0.280193451081678,429,0.270207628654228,429,0.257765923945354,429,0.238355470106543,429,0.221299391421954,429,0.20220714866307,429,0.188494147447789,429,0.146879720594278,429,0.165535467786977,429,0.18267148708975,429,0.166633087689135
428,0.339094136563544,428,0.304096661934545,428,0.280715902340919,428,0.27073456496185,428,0.258286884513492,428,0.238871952088244,428,0.22184791263752,428,0.202698624265172,428,0.18884212497914,428,0.147054192201124,428,0.165815879209136,428,0.182899207389179,428,0.16688155350483
427,0.339572115092427,427,0.304520026768107,427,0.281296020457554,427,0.271313773942387,427,0.258907459748685,427,0.239376650889686,427,0.222257059672937,427,0.20318573855777,427,0.189269304111116,427,0.147267320567259,427,0.16615916238,427,0.183377710317091,427,0.167246491149038
426,0.340316564802428,426,0.305193325282633,426,0.281856851957171,426,0.271929873714714,426,0.25942513505565,426,0.239795238699845,426,0.222609453362117,426,0.203536304773453,426,0.189575244546501,426,0.147403709299618,426,0.166528279118496,426,0.183526716205676,426,0.167500028703807
425,0.340809848689474,425,0.305730136528271,425,0.282185449705941,425,0.272272217139003,425,0.259891198975537,425,0.240146185317821,425,0.223034113887512,425,0.203840669706427,425,0.189786417482611,425,0.147507637700074,425,0.16666773820196,425,0.183769508226091,425,0.167677349363892
424,0.34171863574507,424,0.30633937997453,424,0.282988887055448,424,0.273012704104961,424,0.260501292236644,424,0.240840051258391,424,0.223576948403963,424,0.204388990099717,424,0.190267358184999,424,0.147759109892149,424,0.16720251200719,424,0.18426270087954,424,0.168175658694616
423,0.34221439791365,423,0.306904084364365,423,0.283439734505323,423,0.273488972109739,423,0.261059684945052,423,0.241263842313227,423,0.224167997894815,423,0.204931945332046,423,0.190802853065331,423,0.147918505545361,423,0.16739360254271,423,0.184520354901084,423,0.168453087836118
422,0.343135030479319,422,0.307735826414922,422,0.284218850645476,422,0.274146172778058,422,0.261736825007165,422,0.241830098261551,422,0.224666698119815,422,0.205362586992779,422,0.191111202551397,422,0.148142908307558,422,0.167822663867349,422,0.185038896570881,422,0.168854288944723
421,0.343695664776679,421,0.308349129324683,421,0.284792199279062,421,0.274770936405273,421,0.26213166850282,421,0.242413739785575,421,0.22511328427325,421,0.205674677673397,421,0.191411002399563,421,0.148420724086536,421,0.168184542528659,421,0.185408115735281,421,0.16924928678731
420,0.344367328999839,420,0.308751575784083,420,0.285329153592482,420,0.275119185595186,420,0.262568425188597,420,0.2426831999957,420,0.225465437390194,420,0.205859436637889,420,0.191776140161081,420,0.14837850124437,420,0.168391438552458,420,0.185467031082574,420,0.169322411678711
419,0.345143431817044,419,0.309662591847034,419,0.285849624480314,419,0.275901679959409,419,0.263254567787745,419,0.243404347196016,419,0.226019379761128,419,0.206383583546211,419,0.192343690606662,419,0.148674621275389,419,0.168895494972585,419,0.18589677953925,419,0.16984599835993
418,0.346079920629507,418,0.310241287569841,418,0.286627470495446,418,0.276518015308132,418,0.26387282948892,418,0.243932546388417,418,0.226640940547502,418,0.206888605887287,418,0.192692468042216,418,0.149024569857708,418,0.169250471671729,418,0.18648226432567,418,0.170250710891526
417,0.346631232117819,417,0.311028749075941,417,0.287252557534516,417,0.277194325086913,417,0.264474363009947,417,0.244506340311109,417,0.22713580837357,417,0.207366507691017,417,0.193012295730005,417,0.149340736009389,417,0.169743893788756,417,0.186610061514962,417,0.170628231012186
416,0.347371964583803,416,0.311658978638546,416,0.287954546670299,416,0.277599802785707,416,0.265154039965858,416,0.245053221688981,416,0.227526583927527,416,0.207762773654031,416,0.193458551130872,416,0.149445932440644,416,0.170054951266833,416,0.186959518053335,416,0.170951971452582
415,0.348209669161491,415,0.312218773944864,415,0.288554482678377,415,0.278208779164793,415,0.265865433639332,415,0.245572541008648,415,0.228071302510626,415,0.208206894109016,415,0.193795889639241,415,0.149517441125218,415,0.170314195636112,415,0.187415575443395,415,0.17129830324772
414,0.348969635545572,414,0.312845706635938,414,0.289261654749099,414,0.279083534191327,414,0.266261660887209,414,0.246125877310135,414,0.22872276465634,414,0.208720069991027,414,0.194222870649603,414,0.149677483552111,414,0.170738866328114,414,0.187652975299373,414,0.171546302421531
413,0.349872242140868,413,0.31366884895705,413,0.289865469146855,413,0.279625152024499,413,0.266919780887992,413,0.246677269975875,413,0.229106460475305,413,0.209324048633325,413,0.19453762913561,413,0.149960048864647,413,0.171052863612137,413,0.187925497258394,413,0.172017068182502
412,0.350494961972459,412,0.314400804923505,412,0.290521009179016,412,0.280344576881908,412,0.267482083894347,412,0.247321904967015,412,0.229569100056311,412,0.209601375094854,412,0.194974748921816,412,0.150186679841605,412,0.171546263996812,412,0.188420119285645,412,0.172218948269808
411,0.351187837799222,411,0.315112203699695,411,0.291118582792688,411,0.280863009125761,411,0.268150312722929,411,0.24791032168458,411,0.230142728444695,411,0.209911449026911,411,0.195442391341065,411,0.15027916550303,411,0.172066923491521,411,0.188776473144524,411,0.172655425327571
410,0.351804766720955,410,0.315671035720626,410,0.291720678964713,410,0.281382902173044,410,0.26840957427239,410,0.248073028880446,410,0.230636233804478,410,0.210369664243836,410,0.195734593686752,410,0.150328782226164,410,0.172111205652193,410,0.189034979653727,410,0.172888359179027
409,0.352783332660459,409,0.316488182128023,409,0.292519122415497,409,0.28215902781698,409,0.269270856753358,409,0.248956771317344,409,0.231217666509971,409,0.210899075868947,409,0.196338424220898,409,0.150642713748641,409,0.17266840776484,409,0.189542001475999,409,0.173433168278404
408,0.353667783837331,408,0.317188099642128,408,0.293297065172709,408,0.282905159384964,408,0.270128064728069,408,0.249605905037286,408,0.231970216735091,408,0.211468939342191,408,0.196765348023881,408,0.15108071534359,408,0.172948452877874,408,0.189920722553831,408,0.173847728664825
407,0.354317044202365,407,0.317739630450287,407,0.293813227092991,407,0.28332445628634,407,0.270675856162257,407,0.250115735490333,407,0.232368683622379,407,0.211747302079162,407,0.197128374004647,407,0.151007262921504,407,0.173326705927545,407,0.19009172001774,407,0.174162590908578
406,0.355030002540311,406,0.318581247051913,406,0.294561460207854,406,0.284296306167727,406,0.271274613857189,406,0.250902293139394,406,0.23288795908211,406,0.212268943403201,406,0.197639756657876,406,0.151358620101819,406,0.173626673209716,406,0.190405825083447,406,0.174605631584831
405,0.355833695103244,405,0.31947122053287,405,0.295264797552051,405,0.28469840021395,405,0.271863644855929,405,0.251111765773258,405,0.233322042004669,405,0.212802324668451,405,0.197872974091284,405,0.151399666366847,405,0.174012821254696,405,0.191001563526788,405,0.174743799544759
404,0.356752285196424,404,0.319966682787752,404,0.295890426665042,404,0.285442667679494,404,0.272484694866348,404,0.251974620948697,404,0.233984007540751,404,0.213266097425112,404,0.198279628597142,404,0.151673260494113,404,0.174435014182722,404,0.191525371698995,404,0.175336562617966
403,0.35749363518964,403,0.320710395899298,403,0.296652756891205,403,0.286003331872532,403,0.273033187399597,403,0.252517659457569,403,0.234426737725982,403,0.213781182075344,403,0.198761849748533,403,0.151858555461818,403,0.174969917013875,403,0.19173286612702,403,0.175566440592689
402,0.358151124784701,402,0.321221674056405,402,0.297311700616127,402,0.286638689272397,402,0.273649156679951,402,0.252938546187991,402,0.234982987055237,402,0.21422293982623,402,0.199097602656231,402,0.151957311384291,402,0.175163875550786,402,0.192177244005357,402,0.175955094324496
401,0.3591523683366,401,0.322170860905138,401,0.298015962161885,401,0.287447655374573,401,0.274626657905469,401,0.253608887664848,401,0.235557314863401,401,0.21467202199316,401,0.199605613176432,401,0.15217455059731,401,0.175640326698662,401,0.192511330126422,401,0.176390798268772
400,0.360172981127782,400,0.322951058761273,400,0.298716269390671,400,0.28838815293195,400,0.274938224976723,400,0.254488025322636,400,0.236307616241244,400,0.215333766687125,400,0.200022879238057,400,0.152653389474709,400,0.176195669715832,400,0.193099426532924,400,0.177096486458431
399,0.360697522710923,399,0.323388421218437,399,0.29920813677474,399,0.288601018126275,399,0.275677463924557,399,0.254772112267552,399,0.236613036742357,399,0.215444325613467,399,0.200277331434449,399,0.152556976247904,399,0.176137260857629,399,0.192958968028602,399,0.177160863141286
398,0.361426396304353,398,0.324350800667009,398,0.299919562378505,398,0.289373782251362,398,0.27637897619695,398,0.25535766793414,398,0.237123427562083,398,0.216109846215399,398,0.200886487912131,398,0.152886731102735,398,0.176820561072441,398,0.193573501410594,398,0.177332321362994
397,0.36233502348907,397,0.325241110912987,397,0.30072294133604,397,0.290075980404451,397,0.277047965632707,397,0.256070079606914,397,0.23781928040147,397,0.216745260461889,397,0.201365275910557,397,0.153019189206297,397,0.177119838444782,397,0.194029803169729,397,0.178115839961392
396,0.363039122035705,396,0.325921296270392,396,0.301377498463828,396,0.290683658699229,396,0.277548300350342,396,0.256454055484103,396,0.238422697265417,396,0.217024680133303,396,0.201654655513465,396,0.15305545840573,396,0.177513430449904,396,0.194340979588633,396,0.178149234136258
395,0.36396851800297,395,0.32671095833825,395,0.302224929417286,395,0.291497213500198,395,0.278168894193746,395,0.257192745759605,395,0.238964345054388,395,0.217583333112368,395,0.202191396976879,395,0.153313885867151,395,0.177960489379568,395,0.194766389282012,395,0.178800348227941
394,0.364516901053834,394,0.327156441694936,394,0.302532398502479,394,0.291981272110317,394,0.278760815432123,394,0.25768036048695,394,0.23929643093539,394,0.217654940456437,394,0.202250778043551,394,0.153966458320716,394,0.178063452171888,394,0.194741217740134,394,0.178910779515445
393,0.365347725267474,393,0.327961767600639,393,0.303536557180522,393,0.292783446311439,393,0.279726290753642,393,0.258196245931636,393,0.239909325963453,393,0.218265620444983,393,0.202831697244398,393,0.153734306270066,393,0.178608352182232,393,0.19525511162008,393,0.179304199306065
392,0.365981928695704,392,0.328376473318728,392,0.304010406846952,392,0.29302805746034,392,0.280192908268628,392,0.258905157422759,392,0.240331804161724,392,0.218868290675504,392,0.203133130501835,392,0.153613207057537,392,0.178755652250426,392,0.195547147336876,392,0.179584525930591
391,0.366882704898716,391,0.329421246476688,391,0.304659003964173,391,0.294097497592396,391,0.280760320670111,391,0.259421936183642,391,0.241043192087404,391,0.219358021821697,391,0.203562322202223,391,0.154184778951973,391,0.179327670306446,391,0.196144414178759,391,0.17994157428936
390,0.3676584657412,390,0.32994286167316,390,0.305434516664288,390,0.294436512157362,390,0.281444412665081,390,0.260112168065529,390,0.241356971222014,390,0.219745421776063,390,0.203819353905473,390,0.154206081701389,390,0.179663757647092,390,0.19642370217176,390,0.180338321228469
389,0.368523871586985,389,0.33067554616356,389,0.305925705161267,389,0.295259841926661,389,0.282090080701863,389,0.260692045610347,389,0.24205096796142,389,0.220316186004542,389,0.204386420628186,389,0.154543668515661,389,0.180123696606424,389,0.196762782541538,389,0.180791242914159
388,0.36895849332696,388,0.331168343336849,388,0.30661699922026,388,0.295722644887117,388,0.282582070295986,388,0.260998397975282,388,0.242493904260874,388,0.220812417060639,388,0.204675705974924,388,0.154514036060504,388,0.180230740853833,388,0.197159349757422,388,0.180887772946377
387,0.369782066173779,387,0.332012980128127,387,0.307280375799618,387,0.296341354346336,387,0.283025789961493,387,0.261654873144969,387,0.242995086575433,387,0.221166741448009,387,0.205028971611815,387,0.154564175949574,387,0.180748303955228,387,0.19747893653877,387,0.181242476361744
386,0.37065551664533,386,0.332790189412394,386,0.307997531076924,386,0.297197043251652,386,0.283972479543753,386,0.262429848741992,386,0.243591228051783,386,0.221801751869593,386,0.205640927326035,386,0.154856558370557,386,0.181204993173439,386,0.197889468129694,386,0.18165201605303
385,0.371506217027798,385,0.333397074021827,385,0.308844786889842,385,0.297703375465496,385,0.284418071260567,385,0.262892369066576,385,0.244115022577706,385,0.222046114563634,385,0.20614017621564,385,0.155068705024062,385,0.181565185596481,385,0.198142836472374,385,0.182150919617434
384,0.37239476930978,384,0.334084409864013,384,0.309318873407059,384,0.298179746248715,384,0.284838433065807,384,0.263331458244782,384,0.244519522130123,384,0.222324172579134,384,0.206278720194772,384,0.155199129005002,384,0.181527713864628,384,0.198438333661169,384,0.18213524883895
383,0.3728114791988,383,0.334755853296367,383,0.309888075483324,383,0.298809797744884,383,0.285549067252524,383,0.26384402929123,383,0.244891732709737,383,0.22271958912366,383,0.206576475002437,383,0.15520756628788,383,0.181999629669897,383,0.198741068119574,383,0.182571997988521
382,0.373459039326002,382,0.335137869778513,382,0.310560175719764,382,0.299356692736824,382,0.285898970924708,382,0.264156133207127,382,0.245464245115093,382,0.222998857443281,382,0.206857011755183,382,0.155215337614496,382,0.182287846426427,382,0.198842653917207,382,0.183003347879671
381,0.374375229506203,381,0.335925633645413,381,0.311080272953099,381,0.300118575856554,381,0.286571180650565,381,0.264725057607132,381,0.245883956715025,381,0.22345330081536,381,0.207284894761659,381,0.155444506227492,381,0.182737208119927,381,0.199422880535295,381,0.183257018669167
380,0.375337647542362,380,0.33674127454797,380,0.311769823931481,380,0.300754294087314,380,0.287268256432231,380,0.265621380943283,380,0.246654886549187,380,0.224184350311295,380,0.207901794528257,380,0.155855913797225,380,0.183291915914575,380,0.199737823647025,380,0.183756624393244
379,0.375783942138029,379,0.337217710143511,379,0.312376843849736,379,0.301267124087143,379,0.288005388935941,379,0.265898904324457,379,0.246876761826342,379,0.224496942957371,379,0.208029074405354,379,0.155972227645319,379,0.183434099853943,379,0.200154190787838,379,0.184008402620661
378,0.376298262643023,378,0.338038912498173,378,0.312900000440797,378,0.301904397327797,378,0.288664264019969,378,0.266501483473983,378,0.247424075610285,378,0.224755987306612,378,0.208576853548944,378,0.155956287321911,378,0.183760062679344,378,0.200440382318083,378,0.184135157366177
377,0.3768159360462,377,0.338390030513079,377,0.313151287455698,377,0.302299251497662,377,0.288876358445222,377,0.266748279972001,377,0.247948530176084,377,0.224797771917944,377,0.208379516571052,377,0.156097472216181,377,0.183895797925456,377,0.200546474223328,377,0.184454482247991
376,0.377762377826794,376,0.339024883778954,376,0.313967862437047,376,0.30316830673706,376,0.289744941752115,376,0.267403065601056,376,0.248409587669836,376,0.225467395077593,376,0.208924974208984,376,0.156323285472281,376,0.184575744749853,376,0.201177358620514,376,0.185066603879444
375,0.378379628686353,375,0.339610617147499,375,0.31470708158654,375,0.303526793864139,375,0.290070730261725,375,0.267934427570705,375,0.249096396765841,375,0.225952346723817,375,0.209561488554913,375,0.156206506665393,375,0.18458326786177,375,0.201556321395786,375,0.185219679968066
374,0.379102347292863,374,0.340250063397111,374,0.315166861839059,374,0.3042069755866,374,0.290667077588208,374,0.268463702644941,374,0.249298473852379,374,0.226307534912192,374,0.209721476250874,374,0.156676112553833,374,0.184979801479642,374,0.201744155618807,374,0.185453303290856
373,0.379583794779926,373,0.340762701944504,373,0.315782561745521,373,0.304761601580737,373,0.291116406835402,373,0.268865914314019,373,0.249946047684085,373,0.226747609382697,373,0.210023113065701,373,0.156826929076612,373,0.185326083971596,373,0.201918678261576,373,0.185818268882861
372,0.380343197359561,372,0.341442967368773,372,0.316506154541053,372,0.305230229915893,372,0.291566657352563,372,0.269407060736377,372,0.250130285876132,372,0.227169611594659,372,0.210469930465818,372,0.156583405513616,372,0.185706027664843,372,0.202245293201924,372,0.186077999938509
371,0.380763346737474,371,0.341757527594759,371,0.316724001767341,371,0.305603634414588,371,0.291906337465407,371,0.269715289673469,371,0.250738015489169,371,0.227424923980581,371,0.210622265116116,371,0.156810660209173,371,0.185781500435882,371,0.202380702439925,371,0.186387942064733
370,0.381522199282141,370,0.34214495883913,370,0.317554696158821,370,0.305997495081334,370,0.292364563681022,370,0.270205313861422,370,0.250960556990977,370,0.227527764126829,370,0.210747611361061,370,0.156878971259019,370,0.186147656039158,370,0.202590230684385,370,0.186504257241261
369,0.381930767129408,369,0.342871402489204,369,0.317554830608319,369,0.30652560197582,369,0.292780652422398,369,0.270687153127105,369,0.251313397849881,369,0.227856990091758,369,0.21096020661141,369,0.157118051661296,369,0.186073073175896,369,0.202824801055712,369,0.186755683977698
368,0.38251206498106,368,0.343583417192366,368,0.318335635082215,368,0.307068184515199,368,0.293392027921889,368,0.271166917660467,368,0.251813357895313,368,0.228559873204991,368,0.211355302676962,368,0.15706475439064,368,0.186556639067818,368,0.203142635020637,368,0.187090124038218
367,0.383228842924012,367,0.343940362820676,367,0.318812677814264,367,0.307486838008086,367,0.293896334426815,367,0.271559934828323,367,0.252135342532542,367,0.228568767771231,367,0.211610458135243,367,0.157344173203452,367,0.186891363697697,367,0.203631819955942,367,0.187400550465958
366,0.383743167474,366,0.344743326622648,366,0.319018788424171,366,0.307851249446436,366,0.294216436030903,366,0.27176606283771,366,0.252514603660694,366,0.228948950695745,366,0.211857246773368,366,0.157336177750893,366,0.187065951005274,366,0.203742584301922,366,0.187644441805181
365,0.384069172579179,365,0.344602103347888,365,0.319327692364375,365,0.30814057282296,365,0.294628487975307,365,0.272098250869121,365,0.252744635626018,365,0.229005087980651,365,0.212062835393867,365,0.157282333141301,365,0.187020874083147,365,0.203956538348315,365,0.187638739610462
364,0.384402009051038,364,0.345106126547439,364,0.319867269365432,364,0.308717690586576,364,0.294913139642193,364,0.272297850474465,364,0.252958011527573,364,0.229370552385889,364,0.2120908873352,364,0.15738039630696,364,0.187232282319639,364,0.203726818208622,364,0.187740872071888
363,0.385072971642904,363,0.345667505431498,363,0.320351248700102,363,0.30917296376411,363,0.295492613005231,363,0.27295494835831,363,0.253691563494119,363,0.229547054238725,363,0.212720233111193,363,0.157751876027902,363,0.187636347103506,363,0.204313652875411,363,0.188172797742252
362,0.385423617780685,362,0.346144305250053,362,0.320933479278881,362,0.309605400955319,362,0.29581097800575,362,0.273376547722622,362,0.253792364810112,362,0.230109836292168,362,0.213033345888392,362,0.157952854554025,362,0.187927532242897,362,0.204883938205091,362,0.188642881118488
361,0.386277532994098,361,0.346573473511031,361,0.321214026875248,361,0.309991572495918,361,0.296518854100343,361,0.27358402597113,361,0.254238334905324,361,0.230340221681488,361,0.213161462205677,361,0.157875363672015,361,0.188279688222531,361,0.205075666491062,361,0.188891350373687
360,0.386407112240602,360,0.346535843987016,360,0.321492856375225,360,0.310008643813662,360,0.29638734876175,360,0.273693344191926,360,0.25425362838446,360,0.230407583454283,360,0.213278448920484,360,0.157718227358329,360,0.188354451327386,360,0.204880411529468,360,0.188751206630136
359,0.386817086754501,359,0.346943646952953,359,0.321794184753467,359,0.310710099135809,359,0.2969478166763,359,0.27439959311028,359,0.254542957878278,359,0.230861304555778,359,0.213622105126815,359,0.15801452945196,359,0.188717267059616,359,0.205224334914159,359,0.188918264747938
358,0.386856891125311,358,0.347279897796974,358,0.321990169881902,358,0.310867461908306,358,0.296977102873562,358,0.274404511102544,358,0.25480129450988,358,0.230668241253588,358,0.213656989520117,358,0.157996130347116,358,0.188889670780067,358,0.205406285297735,358,0.188935661999192
357,0.38748285442241,357,0.347652662654935,357,0.322404974348804,357,0.310982369569262,357,0.297381772501489,357,0.274630652814764,357,0.255054894877732,357,0.230903328335016,357,0.213776481335398,357,0.158260981262729,357,0.18885564041321,357,0.205717534418746,357,0.189302726455204
356,0.387665943423702,356,0.347857012460867,356,0.322565762562758,356,0.311268194845474,356,0.297376433293274,356,0.274812216378023,356,0.255177162016761,356,0.230886853119354,356,0.213763522802253,356,0.158011214575909,356,0.188736575111944,356,0.205997558297053,356,0.189454340087164
355,0.38808340315759,355,0.348210794567575,355,0.322805314665129,355,0.311759581892433,355,0.29803015262453,355,0.275208986826034,355,0.25559573919462,355,0.231393509536517,355,0.214199836617288,355,0.158278161727654,355,0.1892992440071,355,0.206256701691286,355,0.189856991603234
