1-heat,,2-heat,,3-heat,,4-heat,,4-heat-3,,5-heat,,6-heat,,7-heat,,8-heat,,9-heat,,10-heat,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
724,0.0198115433421746,724,0.0183191081467457,724,0.018603632268733,724,0.0241143729115006,724,0.0241185322518188,724,0.0203536295803764,724,0.0174210314509708,724,0.0190139733264394,724,0.0229295990225312,724,0.022453141916121,724,0.0215756468016906
723,0.0201069974394442,723,0.0181827733445273,723,0.0185473554966979,723,0.0247927896507211,723,0.0242754669950774,723,0.0201908919739655,723,0.0176860129953566,723,0.0194332566808502,723,0.022783707098951,723,0.0222953382034283,723,0.0212763105253136
722,0.0202042070440582,722,0.0187045056255366,722,0.0188424100898712,722,0.0245449117265853,722,0.023985398404162,722,0.0203743287504277,722,0.0177730547173947,722,0.0195520586640671,722,0.0231370480136299,722,0.0226129118501315,722,0.0216629274696764
721,0.0204584106201712,721,0.0187733442660361,721,0.0186469998067591,721,0.024775030453458,721,0.0244700857129831,721,0.020402869722089,721,0.0177808483370883,721,0.0196193797725762,721,0.0231987559120739,721,0.0230962054837463,721,0.0220294909724249
720,0.0205044875517435,720,0.0191426158509883,720,0.0190270900898648,720,0.0252636731859703,720,0.0246022998532432,720,0.0206924278574216,720,0.0177740255412878,720,0.0197428379449647,720,0.0236384736575861,720,0.0231700852227373,720,0.0223214985845468
719,0.0207550383976515,719,0.0192650455630736,719,0.0190848897024008,719,0.0255339789905506,719,0.0244885992949739,719,0.020797182056951,719,0.0180912505617941,719,0.0198372293812561,719,0.0234795829611205,719,0.0231472865493635,719,0.0220950999863319
718,0.0205070113411517,718,0.018981277799455,718,0.0194764093402305,718,0.025137758085886,718,0.0248548155074321,718,0.0209300210815595,718,0.018277231260456,718,0.019969449813138,718,0.0236298088720307,718,0.0231148243959877,718,0.0222729396293347
717,0.0208257236746171,717,0.0193300758614206,717,0.0196140987774583,717,0.0254296131625665,717,0.0249112576898825,717,0.0210231222412356,717,0.0184049805424081,717,0.0202775692822161,717,0.0239315107726396,717,0.0233093879033274,717,0.0226171659144573
716,0.0210662157907309,716,0.0197160468694006,716,0.0196777729016184,716,0.0255448232752836,716,0.0251577264982639,716,0.0212465160060333,716,0.0184397663949581,716,0.0204866043458844,716,0.0240913878017528,716,0.0234745280537783,716,0.0228985447936752
715,0.0216241822650054,715,0.0198883350276527,715,0.020174594449917,715,0.0257929980306131,715,0.0253541131770394,715,0.0214723637606369,715,0.0188359760971461,715,0.0210246709265055,715,0.0240312491868113,715,0.0238107392327749,715,0.0232191542119561
714,0.0213489840159933,714,0.019893321266369,714,0.0200132792408074,714,0.0262601829439796,714,0.0252965433099049,714,0.0217011863092028,714,0.019034473514465,714,0.0208655927467955,714,0.0244207382745628,714,0.0239785047910222,714,0.0233376580647336
713,0.0214456561575703,713,0.0200719151321872,713,0.0202119359379829,713,0.02608752049044,713,0.025588395321061,713,0.021596975619731,713,0.01930663893456,713,0.0211279290696364,713,0.0245481986699161,713,0.0240909773644197,713,0.0232463261262592
712,0.0215630241170724,712,0.0200672792742059,712,0.0202343640685067,712,0.0261494291322059,712,0.0256951337286679,712,0.021765820383372,712,0.0188496281699493,712,0.0207355157559936,712,0.0244970073509469,712,0.0242420992465374,712,0.0233813097157074
711,0.0217801636483801,711,0.0203639654777512,711,0.0201358733347439,711,0.0262438760541082,711,0.0258683270871002,711,0.0217681065646552,711,0.0193768723086155,711,0.0211872049001499,711,0.0250794215690342,711,0.0241129499884314,711,0.0237317198765612
710,0.022102399567787,710,0.0204737690541928,710,0.0207764084148207,710,0.0266278967186787,710,0.0259587831739727,710,0.0221894865003795,710,0.0193481821593473,710,0.0215077769849113,710,0.0251666412645137,710,0.0243735868601578,710,0.0238272284755142
709,0.022126151293846,709,0.0204827781410221,709,0.0205567574097565,709,0.0265005124496876,709,0.0259797512325151,709,0.0223222888705805,709,0.0195230861778194,709,0.0214352128979617,709,0.0253469782701646,709,0.024575015578666,709,0.0240191568039885
708,0.0221690275377363,708,0.0206021119010038,708,0.0208153767820149,708,0.0266891392239568,708,0.0262143437177255,708,0.0226657088297564,708,0.0198192381565233,708,0.0214811487996397,708,0.0252325339193262,708,0.0249519971108484,708,0.0241162610281553
707,0.0223639580572904,707,0.0210467878415428,707,0.021134804759886,707,0.026940888449316,707,0.0266566865016778,707,0.0224799388110568,707,0.0200232546449796,707,0.0221930825827512,707,0.0254661465843244,707,0.0248725231441113,707,0.0239591649604988
706,0.0224288271411719,706,0.0212055790605482,706,0.0212048723476966,706,0.0271815674852089,706,0.0266891116972954,706,0.0227166029029897,706,0.0200748430679879,706,0.0220415008477978,706,0.0255732942431015,706,0.0252819736909069,706,0.024529518206387
705,0.0226089577892457,705,0.0212723414293697,705,0.0213674194052032,705,0.027157895901709,705,0.0267824921682773,705,0.0227905817728247,705,0.02016629677746,705,0.0221251979311943,705,0.0258268148201492,705,0.0251387180847029,705,0.0246473664902049
704,0.0228978626079497,704,0.0214370894026649,704,0.0215725999131923,704,0.027235804801899,704,0.0268720098105325,704,0.0229882206136381,704,0.0202625161304169,704,0.0222741113022652,704,0.0259401243768177,704,0.025469715002136,704,0.0247668636589794
703,0.0229829257873246,703,0.0218058030745704,703,0.0216086470618031,703,0.027625200465322,703,0.0272016852118093,703,0.0234816049405316,703,0.0203950560376853,703,0.0224991856174899,703,0.0262090369092426,703,0.0255583858757675,703,0.0249052814340778
702,0.0232361125640867,702,0.0216932403838619,702,0.0218727394535608,702,0.0278756713101763,702,0.0275167732148642,702,0.0233330418450347,702,0.0205245154454885,702,0.0226496999766006,702,0.0260129504387628,702,0.0255944084419085,702,0.0248472228255607
701,0.0231695118282562,701,0.0219204096713188,701,0.0219041015665311,701,0.0278418050129097,701,0.0274583920366137,701,0.0236181923172176,701,0.0206741568383092,701,0.0224712698482499,701,0.0262249300319768,701,0.0259175095603526,701,0.0252634536943393
700,0.0234193377585256,700,0.0220602107711433,700,0.0222156677505234,700,0.0281381349346154,700,0.0275508348252434,700,0.023822142174662,700,0.0212019639646045,700,0.0228327597333024,700,0.0266487870117651,700,0.0260692959598093,700,0.0255954792803819
699,0.0240143965465502,699,0.0225600667558441,699,0.0229100875386081,699,0.0286952842779179,699,0.0279589268327226,699,0.0243017743039356,699,0.0214763346850505,699,0.0234639266013648,699,0.027085841921324,699,0.0267716169353995,699,0.0258244522293946
698,0.024374024944977,698,0.0230781606428209,698,0.0231247893910239,698,0.0289873545695259,698,0.0286364403166496,698,0.0245570735411726,698,0.02203673498449,698,0.0240124815151719,698,0.0275930363149321,698,0.0271033927838731,698,0.0264603703441412
697,0.0244463971473684,697,0.0230574413946544,697,0.02328010905775,697,0.028934696585435,697,0.0286939292285993,697,0.0245631271839436,697,0.0222977906722181,697,0.0240584993199171,697,0.0276519045886551,697,0.026963666796205,697,0.0265216717765393
696,0.0244906259776151,696,0.0231077534834007,696,0.0234601833668427,696,0.0292023694365242,696,0.0287644250584899,696,0.0249431689981207,696,0.0221395803101293,696,0.0244265435645314,696,0.0277659397395482,696,0.0273977578272053,696,0.0265658097632828
695,0.0244759464361089,695,0.0232829494563107,695,0.0234632708499205,695,0.0296253192498786,695,0.0290062831190591,695,0.0253248608037402,695,0.0225230408460289,695,0.0244697296902947,695,0.0279649452576142,695,0.0276328694566422,695,0.0269875206141877
694,0.0248966461638453,694,0.023513438695013,694,0.0237290132397971,694,0.0297191669451034,694,0.0291792242071243,694,0.0253376207430576,694,0.0225323106597748,694,0.0247228807120839,694,0.0282496181402935,694,0.0276579739365988,694,0.0268781508849297
693,0.0253556773838278,693,0.0238837560542981,693,0.0238012780262467,693,0.0296136243545779,693,0.0293683258490243,693,0.0255110833395173,693,0.02268482750083,693,0.0245767961266332,693,0.0284260996407156,693,0.0278121362218465,693,0.027122707818168
692,0.0251240714764047,692,0.02397355349355,692,0.0239718848369538,692,0.0300345339804181,692,0.0297093543938531,692,0.0257130679158162,692,0.0228845192706214,692,0.0250247399141218,692,0.0286943440391662,692,0.0280411766552766,692,0.0274046232130933
691,0.0254753147322695,691,0.0243982298179441,691,0.024478164767832,691,0.0303645932260108,691,0.0298090424886308,691,0.0259284733401031,691,0.0233245470364195,691,0.0252941012869369,691,0.0290312180377774,691,0.0285838248609714,691,0.0278541423068519
690,0.025614617531194,690,0.0245559504764537,690,0.0244794245662009,690,0.0306278713578131,690,0.0302075243392258,690,0.0261968287462689,690,0.0235848203671161,690,0.0254081501811247,690,0.0290882333308581,690,0.0288032040261417,690,0.0282477948448049
689,0.0258722285100787,689,0.0245046486895866,689,0.0247565594662804,689,0.0308196336089266,689,0.0302799316173166,689,0.0266678065846313,689,0.0237363129957317,689,0.0256831047807334,689,0.0294908469638165,689,0.0289692016478916,689,0.0283631748060925
688,0.0262449759936954,688,0.0249356296029253,688,0.0249901629425196,688,0.0309540454548206,688,0.0304543803202766,688,0.0266909835142455,688,0.0238648306658113,688,0.0261838510754532,688,0.0296729334728108,688,0.0292427381113329,688,0.0286905001430885
687,0.026731119412831,687,0.025218515119323,687,0.0253821599854403,687,0.0313619548342232,687,0.0309138509524372,687,0.0271072502113753,687,0.0244758642758924,687,0.0264495031744724,687,0.030029873765981,687,0.0294919828627375,687,0.0288610469947122
686,0.0268256378640305,686,0.0255858418291731,686,0.0255577269542143,686,0.031914231353206,686,0.0311477873171967,686,0.0274945725506289,686,0.0246086554725832,686,0.0266469704246493,686,0.0304090957642491,686,0.029861085659806,686,0.0292592964444963
685,0.026933507088974,685,0.0259229501984151,685,0.0258845099788348,685,0.0319014717330815,685,0.0313963750255309,685,0.0276059734098023,685,0.0248158941378126,685,0.0267297154196164,685,0.0306876525324151,685,0.0300661859266743,685,0.0294768285534231
684,0.0272205912124924,684,0.0260985160522686,684,0.0261484119118089,684,0.0320700515387739,684,0.0317496387410262,684,0.0279143986013856,684,0.0250910224241992,684,0.0270726172501494,684,0.030840893259098,684,0.0303884680070448,684,0.0297573659367862
683,0.0274715181551893,683,0.0263597700049763,683,0.0266002372047376,683,0.0325266880094335,683,0.0319260162262011,683,0.0280728217231929,683,0.025426758689559,683,0.027479791122813,683,0.0312202124657465,683,0.0305823742871518,683,0.0299864085789412
682,0.0276945573483354,682,0.0266178510198531,682,0.0266775781796803,682,0.0328497967310502,682,0.0323173552832513,682,0.0286314632796164,682,0.0255827392194486,682,0.0277014826095114,682,0.0314508630072496,682,0.0309959951370393,682,0.0305651266436905
681,0.0281145768594907,681,0.0269434499208455,681,0.0270930881098478,681,0.0332580382174102,681,0.0326120957309695,681,0.0287749907392922,681,0.0261235594833967,681,0.0282086787125945,681,0.0318631115521319,681,0.0313337139498986,681,0.0307965687602908
680,0.0286072425135908,680,0.0274775849827042,680,0.0276138075735695,680,0.0336714191650667,680,0.0331174358015409,680,0.0294314796020961,680,0.0265311098841824,680,0.0285540224019314,680,0.0323329994506334,680,0.0317823907354774,680,0.0313792619782749
679,0.0287963994774799,679,0.0276677402472516,679,0.0280663047492946,679,0.0340976258989951,679,0.0337141077454268,679,0.0296564425078447,679,0.0267765176395441,679,0.0289434125212561,679,0.0327028511204513,679,0.0322042376738398,679,0.0315737782658714
678,0.0292147731292964,678,0.0280720485177869,678,0.028177244713303,678,0.0344580827708576,678,0.0339776333690092,678,0.0302545363526502,678,0.0271308088157789,678,0.0292689880695056,678,0.0330436600972726,678,0.032586368409781,678,0.0321081791527461
677,0.029296458079063,677,0.0284708185694814,677,0.0286393159640445,677,0.0348177171938029,677,0.0341905126891335,677,0.0304359993854732,677,0.0276973715845772,677,0.0296208574161749,677,0.0332869075809678,677,0.0328619141465619,677,0.0322794881343945
676,0.0300156715161195,676,0.0287608018082932,676,0.0288790847328146,676,0.0349519695607462,676,0.0343225261974867,676,0.0308640160470374,676,0.0278425226087741,676,0.0299061744503999,676,0.0337198147936737,676,0.0332527005298123,676,0.0327084890735005
675,0.0302360806166533,675,0.0292064116724883,675,0.0291759573960928,675,0.0353179941646115,675,0.0347979166584164,675,0.0310097846517262,675,0.0281448187009449,675,0.0302507063760276,675,0.03399969203758,675,0.0336473912004176,675,0.032855324910936
674,0.0305868182354157,674,0.0295256178991655,674,0.0294333078738291,674,0.0355724929905243,674,0.0350723158220354,674,0.0314772746063502,674,0.0284422399343806,674,0.0306269824805024,674,0.0343576581303302,674,0.03385409194431,674,0.0332829948732925
673,0.0308818314384561,673,0.0297098810505779,673,0.0299101955108548,673,0.0360542046912742,673,0.0355838437245909,673,0.0317090363811008,673,0.0289159094964396,673,0.0308309719595079,673,0.0347918308395395,673,0.0344023756100867,673,0.033533619077059
672,0.0311478985600833,672,0.0302018355092199,672,0.0302334163947348,672,0.0363995689648563,672,0.0359090671009615,672,0.0321908841006944,672,0.0293304656994353,672,0.0313755055459627,672,0.0349429358175686,672,0.0346689548070879,672,0.0341311715042394
671,0.0313913940852946,671,0.0305822076399765,671,0.0306541496152057,671,0.0366113860319769,671,0.0362786855529433,671,0.032361472723721,671,0.029502677081159,671,0.0316143401412297,671,0.0355670705910903,671,0.0348538989742202,671,0.0344493955702926
670,0.0319862550162744,670,0.0309860146928859,670,0.0310799066595349,670,0.0371184433109223,670,0.0365453211328353,670,0.0328678892178392,670,0.0299770337611228,670,0.0320226475290764,670,0.0359279904503655,670,0.0354699564871049,670,0.0349370162927369
669,0.0324418828482911,669,0.0314018569084722,669,0.0314292395324049,669,0.0377681067495618,669,0.0371159902920765,669,0.0334596328500521,669,0.0305007526006244,669,0.0326745787270306,669,0.0364769857951741,669,0.0358665277224564,669,0.0354828494728907
668,0.032697938904193,668,0.0319681713565963,668,0.0318927240878537,668,0.0381519447802063,668,0.0376449504578162,668,0.0339510412859924,668,0.0309305009208399,668,0.0329501525274632,668,0.0369032506709322,668,0.0364437089428678,668,0.0358948399845289
667,0.0331901901922063,667,0.032210120067021,667,0.0323793217605874,667,0.0383811323829118,667,0.0380505776731361,667,0.0344244838845897,667,0.0311760439259844,667,0.0334452341237048,667,0.0372289281103389,667,0.0366464501310516,667,0.036303169114588
666,0.0336435591566767,666,0.0325633490509638,666,0.0329336762786641,666,0.03912405959513,666,0.0384832837925587,666,0.0345926444764425,666,0.031680132487276,666,0.0339031516516366,666,0.0378606804784163,666,0.037327339081466,666,0.0367642806102746
665,0.0338870590090672,665,0.0331955271115728,665,0.0332112029450594,665,0.0393774264601248,665,0.0388559781200699,665,0.0351255549191152,665,0.0320494283472506,665,0.0344156852729676,665,0.0380922011688693,665,0.0375494591993015,665,0.0373099061062386
664,0.0342094453253548,664,0.0335900818996038,664,0.0337126809950831,664,0.0399053756891135,664,0.0391870616563716,664,0.0355665648785324,664,0.0325954648806296,664,0.0346743099296506,664,0.0385615822008634,664,0.0382009271072645,664,0.0378385095608566
663,0.0348659041379073,663,0.0341102541991917,663,0.0341168905041311,663,0.0401696195684725,663,0.0397970449893126,663,0.0360215508323015,663,0.0329690870225672,663,0.0353135296186162,663,0.0390759643532721,663,0.0386609747530946,663,0.0383961198730752
662,0.0352503289257797,662,0.0345537375367009,662,0.0346051189810585,662,0.040749196883771,662,0.0403144271994749,662,0.0366612933776379,662,0.0334688874290994,662,0.0357252470396782,662,0.0396737658648533,662,0.0392248842802432,662,0.0388887325563606
661,0.0359178960202165,661,0.035145201990984,661,0.0352236588030357,661,0.0411881875675056,661,0.0407595179697951,661,0.0370750522985618,661,0.0340994459196132,661,0.036345807577117,661,0.0400402735467496,661,0.0396425686899534,661,0.0392583749259882
660,0.0363746859036539,660,0.0357456520343432,660,0.0357613920791531,660,0.0420141754306973,660,0.0415105159490577,660,0.0376772748981788,660,0.0348010577595912,660,0.0369762474887284,660,0.0408166153510762,660,0.0401832775317369,660,0.0399415865267175
659,0.0371514053333652,659,0.0364299428688492,659,0.0365766345295619,659,0.0428592222676458,659,0.0422917469111121,659,0.0385092779776842,659,0.0354594513742704,659,0.0376930286415328,659,0.0416485630729429,659,0.0410851988403608,659,0.0407514146171027
658,0.0376040190292721,658,0.0370266760081443,658,0.0369922858853227,658,0.0431265565550508,658,0.042760692475602,658,0.0389005949710483,658,0.0358664433788522,658,0.0381244741331145,658,0.042055068356868,658,0.0416357421561472,658,0.0412131202596937
657,0.0380130549536567,657,0.0375055735705466,657,0.0374619181199994,657,0.0435393129022945,657,0.042901937835866,657,0.0396691712311025,657,0.0364238622879757,657,0.038546617288182,657,0.0427428972189153,657,0.0421241730351966,657,0.0416827540349064
656,0.0385891088027053,656,0.0379657323512005,656,0.0381005093910312,656,0.0443814291540703,656,0.0437285036003702,656,0.0400183316982616,656,0.0369639301767617,656,0.0392000088055092,656,0.043237208043809,656,0.042754979633153,656,0.0423827214706292
655,0.0392112847553212,655,0.0386239651328211,655,0.0387308715527539,655,0.0450147213549148,655,0.0444632357871697,655,0.0407536323617593,655,0.0376894148291078,655,0.039837360827742,655,0.04378954305416,655,0.0434916704459534,655,0.0429441432291026
654,0.0397606759942509,654,0.0392234109778082,654,0.0393357079497939,654,0.0455603820100326,654,0.0450142332335533,654,0.0412626198799513,654,0.0380952814095664,654,0.0405710759598012,654,0.0444830804474161,654,0.0438429739324347,654,0.0435109557115766
653,0.0403597906874921,653,0.0398025772016114,653,0.0398567114896979,653,0.046093891046768,653,0.0457329110912112,653,0.041970549148097,653,0.0388005531626452,653,0.0411108939344321,653,0.0450585109445198,653,0.0445474384455741,653,0.0441544412636675
652,0.0410301145923783,652,0.0403320948199336,652,0.0405547627573062,652,0.0468682500961542,652,0.0462777188166898,652,0.0424702610956361,652,0.0393636237647991,652,0.0417431361493312,652,0.045731933233298,652,0.0452959417343602,652,0.0448340677889833
651,0.0416597033324066,651,0.0411243254191924,651,0.0411866506675633,651,0.0474806936786537,651,0.0470740425923715,651,0.0433750328721684,651,0.0399345768264141,651,0.0423800958398708,651,0.0464455781926625,651,0.0461532774779579,651,0.0455944223210767
650,0.0422665239647839,650,0.0417901026541624,650,0.0417334185928911,650,0.048180618236348,650,0.0477635737128867,650,0.0440120432129194,650,0.0407853928449506,650,0.0432447859859723,650,0.0471126738058565,650,0.0466981807569887,650,0.0464471914320885
649,0.0429005091536353,649,0.0423352627904356,649,0.0425926806125758,649,0.0487094810835664,649,0.0483680804612728,649,0.0446604608613014,649,0.041473291189059,649,0.0437873956482298,649,0.0476756540567459,649,0.047409230129678,649,0.0470146166653849
648,0.0435610327294089,648,0.0430199346368091,648,0.0431033719216174,648,0.0494391492665701,648,0.0489127873608099,648,0.045295826807831,648,0.042036218349766,648,0.0445569036615109,648,0.0483701638294873,648,0.0479269498638147,648,0.0477345926418447
647,0.0443531316032642,647,0.0438265946365463,647,0.043911361302871,647,0.0501246915403315,647,0.0496180725962736,647,0.0459752576471869,647,0.0427580074302912,647,0.045176147335235,647,0.0491076382218563,647,0.0486847223952966,647,0.0484458663203639
646,0.0448330919528115,646,0.044527304036004,646,0.0447011446555066,646,0.050989788442814,646,0.0504843116072037,646,0.0467932833727284,646,0.0436009840226217,646,0.046051320895327,646,0.0500101511621954,646,0.0494169304345908,646,0.049227101491886
645,0.0456225995968151,645,0.0453080666540444,645,0.0452871212116535,645,0.0517461048732551,645,0.0513256240530264,645,0.0476864299750248,645,0.0442980899773229,645,0.0468619927631116,645,0.050832880445526,645,0.0505284526479737,645,0.0500891032273491
644,0.0464270839830971,644,0.0459000996383045,644,0.046070892860528,644,0.0523055501778521,644,0.0518968378894526,644,0.0483143214434327,644,0.0448644059072099,644,0.0473959781822279,644,0.0514196474668671,644,0.0510770131709432,644,0.0508181268498184
643,0.046961226808638,643,0.0467182719358408,643,0.0468238163338864,643,0.0531648835213775,643,0.052761558774994,643,0.0490918996973768,643,0.0457637147425485,643,0.0481270270147195,643,0.0522728483794265,643,0.0518600248054789,643,0.0515916344855028
642,0.0478718869976857,642,0.047584286170759,642,0.0477157256459152,642,0.0538952245403669,642,0.053577368520902,642,0.0498700596516818,642,0.0464998266556026,642,0.0490114769156941,642,0.0531191280356915,642,0.0527652125164602,642,0.0524606836798282
641,0.0486118444845514,641,0.0483341981951168,641,0.0484071452784882,641,0.0548815304918142,641,0.0543599765343265,641,0.0507932476609349,641,0.0473051886773264,641,0.0498834744194259,641,0.0538927628258025,641,0.053610842300407,641,0.0532730307348643
640,0.0494506652181285,640,0.0491813531201542,640,0.0492726807076008,640,0.0556052925715101,640,0.0551551953325209,640,0.0516968246593207,640,0.0481505970827536,640,0.0508987102872491,640,0.0548863182911941,640,0.0542743192277997,640,0.0542738792510028
639,0.0501680987038897,639,0.0500737938869665,639,0.0501902397713875,639,0.056581015421277,639,0.0561122322677291,639,0.0524653572354792,639,0.0488899291214158,639,0.051670087380376,639,0.0557691148031675,639,0.0552886819887101,639,0.0552868003678006
638,0.0509738069053405,638,0.050975757261832,638,0.0510814680414726,638,0.0575682451114846,638,0.0569858384796562,638,0.0533750579050933,638,0.0499948446046548,638,0.0526146453780665,638,0.0567311058246204,638,0.0563405777995429,638,0.0562896831787132
637,0.0519496709926207,637,0.0517916284298785,637,0.0518648377492826,637,0.0583515705763522,637,0.0577922715474869,637,0.0542744658868311,637,0.0508001729528215,637,0.0536394273774975,637,0.0577243241640749,637,0.0572695161027291,637,0.057041596852382
636,0.0527013203169673,636,0.0526182102232507,636,0.0527361295858514,636,0.0593453603576099,636,0.0588308111393389,636,0.0551016769724643,636,0.0516042571272838,636,0.0543043560310324,636,0.0585402175047659,636,0.0581034336617851,636,0.0580530421600637
635,0.0535109850261835,635,0.0536279462597974,635,0.053634624015817,635,0.0603265277198913,635,0.059868571831364,635,0.0562796935625378,635,0.0526889579986547,635,0.0553128791840847,635,0.0593840303001064,635,0.059058603917404,635,0.0590541850895972
634,0.0544584446386673,634,0.0546857752618401,634,0.0549136068180813,634,0.0611400281753848,634,0.0607136621456485,634,0.057143509422597,634,0.0536214443328583,634,0.056481151021914,634,0.0604575970165398,634,0.0602442949419331,634,0.0600842756325909
633,0.0557005414851257,633,0.0555785783698969,633,0.0556324203476405,633,0.0620666682490763,633,0.0617143401223394,633,0.0581860611547923,633,0.0547050062281068,633,0.0575671220185489,633,0.061601713931197,633,0.0612151882331593,633,0.0612458281821636
632,0.0565108396330388,632,0.0565890657219817,632,0.0565616127456589,632,0.063094987174064,632,0.0625778026289717,632,0.0591958472131538,632,0.0555135649876467,632,0.0583932316937247,632,0.0622862155952013,632,0.0623686267685841,632,0.0619392323536492
631,0.0575143103749463,631,0.0574537636843096,631,0.0576100676135634,631,0.0640767817157856,631,0.0636459956488249,631,0.0601333871428392,631,0.0565558923654181,631,0.0592797806827462,631,0.0634751010517439,631,0.0632926839306983,631,0.0630156104386659
630,0.0584153815197684,630,0.0586159066117654,630,0.0587545214891218,630,0.0654445058485909,630,0.0647316953202675,630,0.0614812138767935,630,0.0577642101775881,630,0.0606255222739036,630,0.0648057666377595,630,0.0644343953254167,630,0.0642312562770111
629,0.0594831989737512,629,0.0597716618549188,629,0.0597208982146492,629,0.0665266306983297,629,0.0660448544660953,629,0.062392534313636,629,0.0588097367844119,629,0.0615323328363709,629,0.0658123746551874,629,0.0654466727667104,629,0.0655557248450969
628,0.0605445719919232,628,0.0610816256921621,628,0.0610099146101669,628,0.0673928008347164,628,0.0670397215704832,628,0.0635924696103074,628,0.0599897248595713,628,0.0628407454767445,628,0.0670330459279541,628,0.0666141055063645,628,0.0664884056055449
627,0.0618388745433387,627,0.0621540855743137,627,0.0621941116776442,627,0.0690183849314503,627,0.0684652500615178,627,0.0649212108620737,627,0.0611096340662765,627,0.0641483709028055,627,0.0683801892450645,627,0.0679024674123851,627,0.0680281837355054
626,0.0629495939341597,626,0.0634730937469792,626,0.0634002378597636,626,0.0702279079531776,626,0.0698878108669432,626,0.0663251345464256,626,0.0624977132573347,626,0.0653443578755201,626,0.0695863537142255,626,0.0694577555594959,626,0.0692554720597186
625,0.0641022236291981,625,0.0647578667441398,625,0.0645317207940444,625,0.0713105623846187,625,0.0709249638793757,625,0.0674545073574405,625,0.0634717156028108,625,0.0666727738889367,625,0.0708737635139599,625,0.0705572476668288,625,0.0706256796224044
624,0.0654284649715512,624,0.0656848890018094,624,0.0659645450759661,624,0.0728352047718122,624,0.0720339565619343,624,0.0688747568901562,624,0.0647115344836379,624,0.0679124253123625,624,0.072126337572513,624,0.071835967410159,624,0.0719410147553591
623,0.066489552007692,623,0.0668831579536223,623,0.0672286757434277,623,0.073989760078234,623,0.0733398397344405,623,0.0700087199854991,623,0.0661845649064975,623,0.069247062070259,623,0.0734685197271882,623,0.0732347905844325,623,0.0733079668287388
622,0.0679184485906474,622,0.0684768877494859,622,0.0686241435596409,622,0.0754022311762902,622,0.0750978156447239,622,0.0715266545103579,622,0.0675467660421744,622,0.070724189405886,622,0.074991694393066,622,0.0746539036625753,622,0.0745880921185355
621,0.0692767861919889,621,0.0698748279102103,621,0.0699724680444866,621,0.0766197772967909,621,0.0762652904535455,621,0.0728243986732984,621,0.0688029303484582,621,0.0720516489225085,621,0.0762286976150995,621,0.0759598995745831,621,0.0761463287296961
620,0.0705372104435337,620,0.0711203121418707,620,0.0714622916305284,620,0.0782308324558359,620,0.0777479159781974,620,0.0742041188178812,620,0.0703419416048858,620,0.0736939088554635,620,0.0776666824072839,620,0.077407418647089,620,0.0777941429294956
619,0.0719766981460067,619,0.072639175586082,619,0.0729143760626192,619,0.0796640287399988,619,0.0792109538009216,619,0.0757749681531063,619,0.0716660332922162,619,0.0748547504616104,619,0.0791449761433867,619,0.0789832117757896,619,0.0792375154334844
618,0.0732549220151683,618,0.0740599937400232,618,0.0744081986996071,618,0.0810315869092629,618,0.0807341121613278,618,0.0774455032059169,618,0.0733304002070318,618,0.0765653384038073,618,0.0808513750237019,618,0.0805809791852566,618,0.0809022996015113
617,0.0747437382230126,617,0.0756555244034319,617,0.0760210777571961,617,0.0826859270355409,617,0.082635293874018,617,0.0789876828549053,617,0.074847430775409,617,0.078046078035014,617,0.0824660585059947,617,0.0822105773244012,617,0.0824430543496359
616,0.0764101184998001,616,0.0773888261804991,616,0.0775245602097267,616,0.0843727476360358,616,0.0837622672183227,616,0.0804717962163653,616,0.0764620066503159,616,0.0797988893582149,616,0.0842184522124291,616,0.0839348035835599,616,0.0841064659968178
615,0.0779085703778195,615,0.0788831213321787,615,0.0794342152645912,615,0.0859055371643188,615,0.0855374665185873,615,0.0823178830176044,615,0.0782518787455884,615,0.0814046615915063,615,0.0858205870768835,615,0.085851909107653,615,0.0859877902330163
614,0.0795222463171144,614,0.0805159147961867,614,0.081023476079338,614,0.0877756454840553,614,0.0872892200058063,614,0.0838159204111857,614,0.07989321714935,614,0.0831954679294748,614,0.0877807466386744,614,0.0875612927355534,614,0.0876639737281122
613,0.081222266241422,613,0.0823775226577261,613,0.0827081924649748,613,0.0896594420745093,613,0.0890277629147495,613,0.0858591327364163,613,0.0816531396726158,613,0.0848086792253482,613,0.0893838578378438,613,0.0894218941559529,613,0.0896546370190766
612,0.0830229115875002,612,0.0842230717926383,612,0.0846086813862667,612,0.0914206820659705,612,0.0911211484630418,612,0.087679051698317,612,0.0835382449397297,612,0.0869373359259531,612,0.0913619600112878,612,0.0911576448642583,612,0.0916351265281171
611,0.0850212995386541,611,0.0859544391057804,611,0.0862895813209061,611,0.0934308944519668,611,0.0930051778096084,611,0.0897168522792166,611,0.0852583735002077,611,0.0888336898504065,611,0.093181971676933,611,0.0932515606989512,611,0.0936022100022872
610,0.0870145026672101,610,0.0881194262223894,610,0.0885820863005574,610,0.0955265043215457,610,0.09507362868158,610,0.0917984437886707,610,0.0873897157364182,610,0.0908212788875513,610,0.0954642252608891,610,0.0954608067828311,610,0.0957797117902449
