Wavelength (nm),Au@BSPP@70C,Au@BSPP@5C
352,1.76878452701604,0.830185260528058
351,1.77421151075327,0.832400564970659
350,1.78346457847048,0.834846664852465
349,1.79000656709875,0.837456505071552
348,1.80065577945844,0.840546608862955
347,1.80843296874558,0.844634255872407
346,1.81795618588949,0.848907230259867
345,1.82519126991658,0.853908620399817
344,1.83899710563381,0.85947327361351
343,1.84949165176771,0.865515737131612
342,1.86630931783861,0.872745502997484
341,1.87998662128314,0.880894884417659
340,1.89732781592643,0.89027122163636
339,1.91308187322281,0.900809631961076
338,1.93443970620279,0.91276778762984
337,1.95694534226531,0.926667920101366
336,1.97486894348373,0.942611418446469
335,2.00336956798944,0.960659857637821
334,2.03270720692119,0.980409214499343
333,2.05899771553924,1.00243949846615
332,2.0968976057171,1.02759816007561
331,2.13636613290944,1.05788468877089
330,2.17410291117416,1.08970744781517
329,2.22349518357602,1.12639855008902
328,2.27081575526454,1.16915193664357
327,2.32479706227938,1.21299911922546
326,2.39559284251532,1.2638851984769
325,2.45480300876235,1.31996395855133
324,2.51272388996969,1.37788837484319
323,2.60887912173327,1.4481208975547
322,2.69122314089221,1.53145575780748
321,2.79326249084168,1.6218299064628
320,2.87688352444044,1.71739398103857
319,2.9569099413948,1.81462874647189
318,3.07313693270271,1.9345953378596
317,3.24167891277224,2.06754093125646
316,3.35036589799802,2.2123719892498
315,3.43056926462753,2.35399889990459
314,3.66300141980112,2.50012888669481
313,3.8849045179001,2.69351873874405
312,3.89476089770255,2.85172854025976
311,4.52537471130353,3.04073451223859
310,3.99801611368197,3.23103374591114
309,10,3.37084948812121
308,10,3.53324051338233
307,5.20699196660444,3.70258873570119
306,4.82066116330238,3.61103232065002
305,4.34673460706227,3.90910450823638
304,4.83695907254453,3.74701880283981
303,4.36370671770735,3.68451544327004
302,4.13206648804486,3.54687132685633
301,5.30010312883747,3.58246990175883
300,4.22748308714671,3.63492353207658
